Id,CouncilPeriod,ShortTitle,Introducer,LegislationNumber,LawNumber,ActNumber,IntroductionDate,Modified,CommitteeReferral,CommitteeReferralComments,Deemed,DeemedOn,LegislationStatus,Category,Subcategory,DocumentUrl
38617,22,Correspondence from the OAG - Truancy Status Report For School Year 2016-2017,Chairman Phil Mendelson,RC22-0065,,,2017-07-20,2017-07-20,,,,,New,Report,Other,http://lims.dccouncil.us/Download/38617/RC22-0065-Introduction.pdf
